0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35029886734321	0	0.331008981167132	0	0	0.368503776385508	0	0.359480613644027	0.318455218886518	0	0	0	0	0	0	0.363231652466585	0.346547068943945	0	0	0	0	0	0	0	0	0	0.367534411685493	0	0	0	0.353246884237044	0	0	0	0	0	0	0	0	0	0.373671561243773	0.326092271203618	0	0	0	0	0	0	0	0
0	0	0	0	0	0.325621712779427	0	0	0	0	0	0	0	0	0	0	0	0.354590087314691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.328033341349023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330461933582689	0	0	0.341501470023395	0.336783986103304	0.367920576016489	0	0	0	0	0	0
0	0	0	0	0	0	0.317385568876867	0.367283888682042	0	0	0	0	0.3258371960621	0	0	0	0	0	0	0	0	0	0	0.364551355590528	0	0	0	0	0	0	0	0	0.363092807716498	0.371633767939168	0	0	0	0	0	0	0	0	0.366414184620549	0	0	0	0	0	0	0.331544799795796	0.352130741661722	0	0	0	0	0	0.337642157523639	0	0	0	0	0.328360594279934	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.37167813827442	0	0	0	0	0	0	0	0	0.363344165932306	0	0.347687714719743	0	0	0	0	0	0	0	0	0	0	0	0.32471313651495	0	0	0	0	0.335608501409678	0	0	0	0	0	0	0.330578189973935	0	0.372877273823349	0	0	0.338428193521171	0	0	0	0.35812938799275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341462540096618	0.343919879104506	0	0	0	0	0	0	0	0	0	0.367034883526094	0	0	0.345568205085323	0.370259904258177	0	0.323903702823226	0	0	0	0.328792801665133	0	0	0	0.334836933142167	0	0	0	0	0	0	0.330655414703919	0	0	0	0	0	0	0.36724264322337	0.362308030994967	0.350319578306495	0	0	0	0	0	0	0	0	0	0
0	0.325621712779427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335540986488349	0	0	0	0	0	0.359093855019787	0.319061977104158	0	0.3343302347197	0	0	0	0	0.358520196232275	0	0	0	0	0	0.329830423015343	0	0.3738251492189	0	0	0	0	0	0.335249948416438	0	0	0	0	0	0	0	0	0	0.339763745875666	0.331830555824839	0	0	0	0	0	0
0	0	0.317385568876867	0	0	0	0	0	0	0	0.341477943320538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366852102875373	0	0	0	0.323030209838549	0	0	0	0	0	0.333190162383346	0	0	0.368512025604981	0	0	0.33960539344861	0	0.319322703962604	0	0.364919927669633	0	0	0	0	0	0	0	0	0.371321090760309	0	0	0	0	0.352187181633749	0	0	0	0.335430830808417	0	0	0	0.337105362001928
0	0	0.367283888682042	0	0	0	0	0	0	0	0	0	0.361967173107805	0	0	0	0	0.350559882778715	0	0.32726598379513	0	0	0.330200664231236	0	0	0	0	0	0	0	0	0	0	0	0.372461503475273	0.335040643338465	0	0.370105915768748	0	0	0	0	0	0	0	0	0	0	0	0	0.368332281937459	0	0	0	0	0	0	0.369795693336	0	0	0	0	0	0	0	0	0	0.343203734309986
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364843803047421	0	0	0	0	0	0.323793924027015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364985237592551	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329554030167514	0
0	0	0	0.37167813827442	0	0	0	0	0	0	0.365610730759993	0	0	0	0.365927242762942	0	0	0	0	0	0	0	0	0	0.326307736846854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32987515054829	0	0	0	0	0	0	0	0	0	0	0.349272069747882	0	0	0	0	0	0	0	0	0	0	0.332816917837081	0	0	0	0	0	0
0	0	0	0	0	0	0.341477943320538	0	0	0.365610730759993	0	0	0	0.370068204121152	0.363760357578139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325735241913791	0	0	0.320046535959785	0	0	0.369973502571011	0.361194344534022	0	0	0	0	0	0	0.327043108452196	0	0	0	0.366004857363179	0.338878455429511	0	0	0.372693256417902	0	0	0	0	0	0	0	0	0	0	0.37037351862678	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.358568272467176	0	0	0	0	0	0.354253852598908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332431723439341	0	0.329920123382601	0	0	0	0	0	0	0	0	0	0	0	0	0.330558732260186	0	0	0	0	0	0	0	0.350167708258514	0	0	0	0.350440074501757
0	0	0.3258371960621	0	0	0	0	0.361967173107805	0	0	0	0.358568272467176	0	0	0	0	0	0.36248614149837	0.33035456663964	0	0	0	0	0.371692173795554	0.347776332051544	0	0	0	0.32136125195877	0	0	0	0.345049248382375	0	0.321218617965763	0	0	0	0.364710103882103	0	0	0	0	0	0	0.350165843401415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355090598490056	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.370068204121152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357926678354497	0.344475287525989	0	0	0	0	0.350521720975068	0.322024106804425	0	0	0	0	0	0	0.330714841464214	0	0	0.335104836225734	0	0	0	0	0.357053963215384	0.370036962735486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32842342997537	0	0	0
0	0	0	0	0	0	0	0	0	0.365927242762942	0.363760357578139	0	0	0	0	0	0	0.334291303065028	0	0	0	0	0	0	0.325762308974501	0	0	0	0	0	0.320594011944712	0	0	0.33294321120244	0	0	0	0	0.347777942728912	0	0.3539461232023	0	0	0	0.319057882514084	0	0.32682254983342	0	0	0	0.336170979057085	0.334310512054431	0	0	0	0	0	0	0	0.368880890835884	0	0.331798872218116	0	0	0	0	0.322316299693516	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366714536593193	0	0	0	0.360898096505997	0	0.365208984371039	0	0.372414589430834	0	0.362854522867193	0	0.372747494472268	0	0	0.371382325099519	0	0	0	0	0.325249364114399	0	0	0.372258371177073	0.319021529283049	0.335269709007592	0	0.372398646597853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.368293375684192	0	0	0	0	0
0	0	0	0	0.341462540096618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.359978935198241	0	0	0	0	0.3346354383568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341919203275915	0.339820683274564	0	0	0	0	0	0.359720325402403	0	0	0	0	0.366422254092947	0	0
0	0.354590087314691	0	0	0.343919879104506	0	0	0.350559882778715	0	0	0	0	0.36248614149837	0	0.334291303065028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.370254830292377	0	0.337865165236419	0.339020444253119	0	0	0	0.365655942699009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323049752995667	0.340406535875602	0	0	0	0	0	0	0	0	0	0	0	0	0
0.35029886734321	0	0	0.363344165932306	0	0	0	0	0	0	0	0.354253852598908	0.33035456663964	0	0	0	0	0	0	0	0	0	0	0.362020004681222	0.360165697854689	0	0	0	0	0	0	0.352976776063071	0.32162339693283	0	0	0.341910054419053	0	0	0	0	0	0	0.368073385211067	0	0	0	0	0	0	0	0.371650676726123	0	0	0.350753291212733	0	0	0	0.338417622486186	0	0	0	0	0	0.32756520525862	0.358978994047799	0	0	0
